ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_22_SF,14943,6376.860802830903,0.4267456871331662,0.6278160020026828,0.5587207111994885,sthd_juv,2019
RKM_23_MS,13326,6360.111518478865,0.47727086286048814,0.6820043277955292,0.4993214034656578,sthd_juv,2019
RKM_23_SF,12669,4075.579318573058,0.3216970020185538,0.6465549150528537,0.4208965972521439,sthd_juv,2019
RKM_24_MS,12974,5303.305404172323,0.40876409774721156,0.57636730502086,0.4688261082521493,sthd_juv,2019
RKM_24_SF,9643,2447.156909787678,0.2537754754524192,0.6984702591858134,0.3378828664633343,sthd_juv,2019
RKM_25_MS,12658,7286.199694088787,0.5756201369954801,0.5549716072461702,0.7382756648490073,sthd_juv,2019
RKM_25_SF,11899,4079.8018749092553,0.34286930623659595,0.6768033895744098,0.434072234480753,sthd_juv,2019
RKM_26_MS,16571,10894.952855405558,0.6574710551810728,0.5930453392576379,0.8350379856392787,sthd_juv,2019
RKM_26_SF,11392,3895.793856301112,0.3419762865432858,0.659312065513292,0.4423482656921543,sthd_juv,2019
RKM_27_MS,14632,9867.327824341257,0.6743663083885495,0.5944454160166579,0.8717940182283975,sthd_juv,2019
RKM_27_SF,10380,3544.876022030387,0.34151021406843807,0.6566934876831209,0.43008651453746194,sthd_juv,2019
RKM_28_MS,11647,8949.416011738358,0.7683880837759387,0.6793300936811697,0.9421748557615186,sthd_juv,2019
RKM_28_SF,11931,3664.901751740461,0.3071747340323913,0.6107525877625593,0.4263998717198328,sthd_juv,2019
RKM_29_MS,13829,9030.473210434953,0.6530098496228905,0.6002372898692195,0.8468364838625175,sthd_juv,2019
RKM_29_SF,10214,4205.41092487202,0.41173006901037984,0.6069437648370157,0.5480216378350901,sthd_juv,2019
RKM_30_MS,12730,9452.373894768896,0.7425274072874231,0.6458807620165748,0.9369839510634402,sthd_juv,2019
RKM_30_SF,7877,2486.0535622504735,0.3156091865241175,0.6670407279351944,0.39195771458308737,sthd_juv,2019
RKM_31_MS,13694,9605.957721732557,0.7014720112262711,0.7006207455085772,0.8517330852272658,sthd_juv,2019
RKM_31_SF,8000,2603.773278932087,0.3254716598665109,0.685475758634595,0.381308389033602,sthd_juv,2019
RKM_32_MS,14841,6445.163918694481,0.43428097289229034,0.8306458868699061,0.41287241925733825,sthd_juv,2019
RKM_32_SF,8346,3044.228353607934,0.36475297790653416,0.691753317857462,0.4336182669319588,sthd_juv,2019
RKM_33_MS,13551,5136.39661693573,0.3790418874574371,0.821451506325272,0.3832416830362233,sthd_juv,2019
RKM_33_SF,6035,1611.9576453282498,0.26710151538164867,0.6723668868872997,0.3333612156864022,sthd_juv,2019
RKM_34_MS,12674,3270.1397501290776,0.25801954790350934,0.8366953341737645,0.26544746934220775,sthd_juv,2019
RKM_35_MS,15561,7276.26751214359,0.46759639561362315,0.8381033958116826,0.4567472972254708,sthd_juv,2019
RKM_36_MS,15445,5422.605355733016,0.35109131471239985,0.784206428987979,0.38312642275628234,sthd_juv,2019
RKM_37_MS,20109,8205.693122968047,0.40806072519608366,0.7022187637506614,0.48629359133402017,sthd_juv,2019
RKM_38_MS,16296,6242.7126190652925,0.3830825122155923,0.7888937609509646,0.4012899156478865,sthd_juv,2019
RKM_39_MS,12449,4979.079323949758,0.3999581752710867,0.7052151596213518,0.47731312619821703,sthd_juv,2019
