ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_17_MS,14568,1009.6404938215856,0.06930536064124009,0.6461747472593419,0.05889207676422979,chnk_spw,2021
RKM_17_NF,5670,406.42882671917323,0.07168056908627393,0.254606947835095,0.09399202416010814,chnk_spw,2021
RKM_17_SF,13203,9258.421900799964,0.7012362266757528,0.6644353205141185,0.8833784933999735,chnk_spw,2021
RKM_18_MS,12587,1415.5483141415752,0.1124611356273596,0.6980819636404105,0.08574605467294898,chnk_spw,2021
RKM_18_NF,5392,353.6735225919401,0.06559227051037465,0.29688874040554014,0.09266957369774288,chnk_spw,2021
RKM_18_SF,12948,8993.042142219841,0.694550675179166,0.6848901727029502,0.8523240536808822,chnk_spw,2021
RKM_19_MS,12662,977.3448116227519,0.07718723832117769,0.6478851448696018,0.06298543994328099,chnk_spw,2021
RKM_19_NF,1734,102.98798532644287,0.05939330180302357,0.28011689984421984,0.07430044157896996,chnk_spw,2021
RKM_19_SF,13968,9365.508109320886,0.6704974305069363,0.6508616160280652,0.8379021818317266,chnk_spw,2021
RKM_20_MS,13338,667.9443347267807,0.05007829770031344,0.6821752398214598,0.04219779828801086,chnk_spw,2021
RKM_20_SF,16190,10155.067682841094,0.6272432169759786,0.6104856013444873,0.81163161396525485,chnk_spw,2021
RKM_21_MS,11773,614.9164149286225,0.05223107236291706,0.5934344334662406,0.04118015724836383,chnk_spw,2021
RKM_21_SF,13966,9522.367400622927,0.6818249606632484,0.6419707479342274,0.8713376258774863,chnk_spw,2021
RKM_22_MS,13227,729.7962968433276,0.05517474082129943,0.5931455512339532,0.04486375329902931,chnk_spw,2021
RKM_22_SF,12032,8035.4796575088985,0.6678423917477475,0.6468251052754402,0.824770854341818,chnk_spw,2021
RKM_23_MS,12783,590.5627399133518,0.046199072198494236,0.6191481693937823,0.03521095663921193,chnk_spw,2021
RKM_23_SF,13100,7624.023835348897,0.5819865523167097,0.5921320794186735,0.7545409596473435,chnk_spw,2021
RKM_24_MS,12092,891.3744468276855,0.07371604753785027,0.5909789899552466,0.05828110748424612,chnk_spw,2021
RKM_24_SF,11139,7570.460259190761,0.679635538126471,0.6456546642125947,0.8564544466584656,chnk_spw,2021
RKM_25_MS,14352,1813.0529998687562,0.12632755015807945,0.5128553331863795,0.1131012726999229,chnk_spw,2021
RKM_25_SF,14516,8548.67571997596,0.588914006611736,0.5897037914712422,0.7704350964675833,chnk_spw,2021
RKM_26_MS,15984,4861.3851709550945,0.304140713898592,0.5280721555257272,0.28550397586773507,chnk_spw,2021
RKM_26_SF,12475,7949.875337441452,0.6372645561075312,0.5953913574710857,0.8388562949851779,chnk_spw,2021
RKM_27_MS,14388,5426.002934591845,0.3771200260350184,0.5647461968378655,0.3475853004510564,chnk_spw,2021
RKM_27_SF,13731,7571.52738390048,0.5514184971160498,0.5443807770306869,0.7593484043440611,chnk_spw,2021
RKM_28_MS,11920,4831.074844844639,0.4052915138292483,0.6075096318565252,0.3745866897904142,chnk_spw,2021
RKM_28_SF,9922,6707.725184545387,0.6760456747173339,0.6256888954956477,0.8760041926308689,chnk_spw,2021
RKM_29_MS,15198,4917.405678838259,0.32355610467418466,0.5640532243409688,0.2994406416179893,chnk_spw,2021
RKM_29_SF,10789,6626.973207357107,0.6142342392582358,0.556924164601395,0.8395332928224691,chnk_spw,2021
RKM_30_MS,11021,6278.2205265178345,0.5696597882694705,0.6663461686105253,0.566883111858094,chnk_spw,2021
RKM_30_SF,8135,5515.400397090707,0.6779840684807261,0.6201515553427042,0.8872769516214847,chnk_spw,2021
RKM_31_MS,13518,7068.604685518192,0.5229031428849085,0.6211547552237957,0.5467369903159399,chnk_spw,2021
RKM_31_SF,7931,5534.601298682392,0.6978440674167686,0.6444554580092624,0.9001819304865392,chnk_spw,2021
RKM_32_MS,15437,12709.750090558082,0.8233303161597514,0.7718574046879834,0.9416891766806397,chnk_spw,2021
RKM_32_SF,8357,5687.039065193385,0.6805120336476469,0.6463846203149546,0.8725569481718924,chnk_spw,2021
RKM_33_MS,15746,12225.608590060845,0.7764263044621392,0.717160801657481,0.9356873737308318,chnk_spw,2021
RKM_33_SF,6234,4315.819275530521,0.6923033807395766,0.6183785761931023,0.9290214338958207,chnk_spw,2021
RKM_34_MS,14093,10848.371873999247,0.7697702316042891,0.7543331413547871,0.8937342820962212,chnk_spw,2021
RKM_35_MS,19506,12414.11482343357,0.636425449781276,0.6648581040634177,0.7675487445708671,chnk_spw,2021
RKM_36_MS,22328,13015.85785170272,0.5829388145692727,0.6185471466657431,0.720345862678129,chnk_spw,2021
RKM_37_MS,18865,13421.624553974252,0.7114563770990857,0.7025305489409283,0.8432486185298175,chnk_spw,2021
RKM_38_MS,18779,13496.86115184892,0.7187209729937121,0.7077784341324,0.8550566678181084,chnk_spw,2021
RKM_39_MS,12383,8317.29995879298,0.6716708357258323,0.6444657378613872,0.8351976486756337,chnk_spw,2021
